File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
"SYNC/Cam07/2021-04-06/04 Camera 7 - 4-6-2021, 4.00.00am (12).mp4",2021-04-06 04:00:00,259.0,Spectrogram 1,1.0,1710.0,1713.0,150.0,12000.0,gryfly,Gray Flycatcher,0.4887
scrubbed/Scrubbed_Files_04/ridge1/20210319/proc_ridge1_PST_D20210319T060345m216.wav,2021-03-19 06:03:45,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,orcwar,Orange-crowned Warbler,0.5204
scrubbed/Scrubbed_Files_04/marsh1/20210403/proc_marsh1_PST_D20210403T065545m846.wav,2021-04-03 06:55:45,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,seaspa,Seaside Sparrow,0.188
"SYNC/Cam07/2021-01-28/04 Camera 7 - 1-28-2021, 12.15.00am (18).mp4",2021-01-28 00:15:00,110.0,Spectrogram 1,1.0,585.0,588.0,150.0,12000.0,mallar3,Mallard,0.1239
SYNC/Cam07/2020-05-22/UniFiVideo.Export.20200522.200000-20200522.071001/20200522.151000.JRNVR1Cam7.mp4,2020-05-22 08:10:00,53.0,Spectrogram 1,1.0,324.0,327.0,150.0,12000.0,scatan,Scarlet Tanager,0.14
"SYNC/Cam04/2021-04-03/07 Camera 4 - 4-3-2021, 6.11.00am (14).mp4",2021-04-03 06:11:00,13.0,Spectrogram 1,1.0,642.0,645.0,150.0,12000.0,moudov,Mourning Dove,0.6477
SYNC/Cam02/2020-08-12/UniFiVideo.Export.20200812.151001-20200812.121000/20200812.130000.JRNVR1Cam2.mp4,2020-08-12 06:00:00,25.0,Spectrogram 1,1.0,552.0,555.0,150.0,12000.0,wrenti,Wrentit,0.8778
SYNC/Cam10/2020-12-20/UniFiVideo.Export.20201220.171000-20201220.142001/20201220.155001.JRNVR1Cam10.mp4,2020-12-20 08:50:01,1.0,Spectrogram 1,1.0,30.0,33.0,150.0,12000.0,caltow,California Towhee,0.1117
"SYNC/Cam09/2021-03-03/06 Camera 9 - 3-3-2021, 4.00.00am (6).mp4",2021-03-03 04:00:00,7.0,Spectrogram 1,1.0,48.0,51.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.2734
SYNC/Cam09/2020-08-20/UniFiVideo.Export.20200820.205000-20200820.125000/20200820.203000.JRNVR1Cam9.mp4,2020-08-20 13:30:00,174.0,Spectrogram 1,1.0,432.0,435.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1078
scrubbed/Scrubbed_Files_03/lake1/20200708/proc_lake1_PST_D20200708T171539m459.wav,2020-07-08 17:15:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,daejun,Dark-eyed Junco,0.1673
"SYNC/Cam07/2021-03-31/04 Camera 7 - 3-31-2021, 4.00.00am (15).mp4",2021-03-31 04:00:00,173.0,Spectrogram 1,1.0,1167.0,1170.0,150.0,12000.0,wilfly,Willow Flycatcher,0.1325
SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.145001.JRNVR1Cam10.mp4,2020-05-01 07:50:01,154.0,Spectrogram 1,1.0,441.0,444.0,150.0,12000.0,vigswa,Violet-green Swallow,0.4283
SYNC/Cam10/2020-04-28/UniFiVideo.Export.20200429.024000-20200428.132000/20200429.024000.JRNVR1Cam10.mp4,2020-04-28 19:40:00,49.0,Spectrogram 1,1.0,201.0,204.0,150.0,12000.0,spotow,Spotted Towhee,0.119
scrubbed/Scrubbed_Files_04/marsh1/20220520/proc_marsh1_PST_D20220520T192728m741.wav,2022-05-20 19:27:28,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1058
SYNC/Cam09/2020-07-08/UniFiVideo.Export.20200708.191001-20200708.071001/20200708.182001.JRNVR1Cam9.mp4,2020-07-08 11:20:01,32.0,Spectrogram 1,1.0,477.0,480.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1026
"SYNC/Cam07/2021-03-11/04 Camera 7 - 3-11-2021, 4.00.00am (6).mp4",2021-03-11 04:00:00,26.0,Spectrogram 1,1.0,492.0,495.0,150.0,12000.0,comgal1,Common Gallinule,0.6383
scrubbed/Scrubbed_Files_01/lake2/20130802/proc_lake2_D20130802T054900m060.wav,2013-08-02 05:49:00,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,yelrai,Yellow Rail,0.2157
"SYNC/Cam02/2021-04-03/10 Camera 2 - 4-3-2021, 6.10.00am (13).mp4",2021-04-03 06:10:00,150.0,Spectrogram 1,1.0,2505.0,2508.0,150.0,12000.0,wrenti,Wrentit,0.6481
"SYNC/Cam02/2021-03-26/10 Camera 2 - 3-26-2021, 6.09.00am.mp4",2021-03-26 06:09:00,451.0,Spectrogram 1,1.0,3405.0,3408.0,150.0,12000.0,bacspa,Bachman's Sparrow,0.1992
"SYNC/Cam01/2021-02-22/09 Camera 1 - 2-22-2021, 6.16.00am (2).mp4",2021-02-22 06:16:00,29.0,Spectrogram 1,1.0,504.0,507.0,150.0,12000.0,stejay,Steller's Jay,0.3172
SYNC/Cam01/2020-11-06/UniFiVideo.Export.20201107.013000-20201106.193000/20201106.213000.JRNVR1Cam1.mp4,2020-11-06 14:30:00,8.0,Spectrogram 1,1.0,234.0,237.0,150.0,12000.0,caltow,California Towhee,0.3368
SYNC/Cam07/2020-05-04/UniFiVideo.Export.20200504.190001-20200504.071001/20200504.155002.JRNVR1Cam7.mp4,2020-05-04 08:50:02,21.0,Spectrogram 1,1.0,132.0,135.0,150.0,12000.0,wrenti,Wrentit,0.1542
"SYNC/Cam07/2021-04-16/04 Camera 7 - 4-16-2021, 4.00.00am (14).mp4",2021-04-16 04:00:00,719.0,Spectrogram 1,1.0,3540.0,3543.0,150.0,12000.0,leabit,Least Bittern,0.1482
"SYNC/Cam02/2021-04-09/10 Camera 2 - 4-9-2021, 6.10.00am (11).mp4",2021-04-09 06:10:00,66.0,Spectrogram 1,1.0,1554.0,1557.0,150.0,12000.0,wantat1,Wandering Tattler,0.1335
"SYNC/Cam01/2021-02-13/09 Camera 1 - 2-13-2021, 6.30.00am (9).mp4",2021-02-13 06:30:00,236.0,Spectrogram 1,1.0,2850.0,2853.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.2494
"SYNC/Cam07/2021-04-19/04 Camera 7 - 4-19-2021, 4.00.00am - 1.mp4",2021-04-19 04:00:00,20.0,Spectrogram 1,1.0,936.0,939.0,150.0,12000.0,comyel,Common Yellowthroat,0.6168
scrubbed/Scrubbed_Files_02/marsh1/20170918/proc_marsh1_PST_D20170918T042252m732.wav,2017-09-18 04:22:52,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,grbher3,Great Blue Heron,0.5099
SYNC/Cam10/2020-09-05/UniFiVideo.Export.20200905.194001-20200905.131000/20200905.145000.JRNVR1Cam10.mp4,2020-09-05 07:50:00,2.0,Spectrogram 1,1.0,36.0,39.0,150.0,12000.0,wrenti,Wrentit,0.2824
SYNC/Cam01/2020-10-01/UniFiVideo.Export.20201001.214717-20201001.155001/20201001.191930.JRNVR1Cam1.mp4,2020-10-01 12:19:30,4.0,Spectrogram 1,1.0,315.0,318.0,150.0,12000.0,caltow,California Towhee,0.2522
"SYNC/Cam07/2021-02-12/04 Camera 7 - 2-12-2021, 4.00.00am (4).mp4",2021-02-12 04:00:00,288.0,Spectrogram 1,1.0,1020.0,1023.0,150.0,12000.0,wrenti,Wrentit,0.3511
"SYNC/Cam10/2021-04-21/11 Camera 10 - 4-21-2021, 5.57.00am - 5.mp4",2021-04-21 05:57:00,78.0,Spectrogram 1,1.0,1893.0,1896.0,150.0,12000.0,plsvir,Plumbeous Vireo,0.1277
SYNC/Cam01/2020-05-16/UniFiVideo.Export.20200516.160000-20200516.131001/20200516.143001.JRNVR1Cam1.mp4,2020-05-16 07:30:01,80.0,Spectrogram 1,1.0,585.0,588.0,150.0,12000.0,houfin,House Finch,0.1274
SYNC/Cam01/2020-11-19/UniFiVideo.Export.20201119.171000-20201119.142001/20201119.155000.JRNVR1Cam1.mp4,2020-11-19 08:50:00,14.0,Spectrogram 1,1.0,42.0,45.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.9592
scrubbed/Scrubbed_Files_02/lake1/20171018/proc_lake1_PST_D20171018T063005m146.wav,2017-10-18 06:30:05,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.7658
SYNC/Cam10/2020-05-08/UniFiVideo.Export.20200509.024001-20200508.132001/20200509.241001.JRNVR1Cam10.mp4,2020-05-08 17:10:01,140.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,calqua,California Quail,0.908
SYNC/Cam10/2020-05-13/UniFiVideo.Export.20200514.035002-20200513.204001/20200514.023000.JRNVR1Cam10.mp4,2020-05-14 16:00:00,77.0,Spectrogram 1,1.0,270.0,273.0,150.0,12000.0,caltow,California Towhee,0.4202
scrubbed/Scrubbed_Files_03/upperlake1/20191019/proc_upperlake1_PST_D20191019T053436m526.wav,2019-10-19 05:34:36,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,wooduc,Wood Duck,0.9686
SYNC/Cam09/2020-11-15/UniFiVideo.Export.20201115.224000-20201115.144001/20201115.220000.JRNVR1Cam9.mp4,2020-11-15 15:00:00,4.0,Spectrogram 1,1.0,57.0,60.0,150.0,12000.0,calqua,California Quail,0.8188
"SYNC/Cam07/2021-04-21/04 Camera 7 - 4-21-2021, 4.00.00am - 14.mp4",2021-04-21 04:00:00,60.0,Spectrogram 1,1.0,423.0,426.0,150.0,12000.0,spocra1,Spotted Crake,0.1256
"SYNC/Cam07/2021-03-04/04 Camera 7 - 3-4-2021, 4.00.00am (6).mp4",2021-03-04 04:00:00,219.0,Spectrogram 1,1.0,2061.0,2064.0,150.0,12000.0,comred,Common Redpoll,0.1064
SYNC/Cam07/2020-04-30/UniFiVideo.Export.20200430.190001-20200501.070000/20200430.202001.JRNVR1Cam7.mp4,2020-04-30 13:20:01,19.0,Spectrogram 1,1.0,162.0,165.0,150.0,12000.0,norbob,Northern Bobwhite,0.1089
"SYNC/Cam07/2021-03-20/04 Camera 7 - 3-20-2021, 4.00.00am (11).mp4",2021-03-20 04:00:00,89.0,Spectrogram 1,1.0,1602.0,1605.0,150.0,12000.0,blkski,Black Skimmer,0.107
scrubbed/Scrubbed_Files_01/marsh2/20160228/proc_marsh2_PST_D20160228T174943m983.wav,2016-02-28 17:49:43,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.2757
"SYNC/Cam09/2021-02-10/06 Camera 9 - 2-10-2021, 4.00.00am (6).mp4",2021-02-10 04:00:00,357.0,Spectrogram 1,1.0,2031.0,2034.0,150.0,12000.0,daejun,Dark-eyed Junco,0.2583
SYNC/Cam07/2020-04-30/UniFiVideo.Export.20200430.185001-20200430.071003/20200430.181001.JRNVR1Cam7.mp4,2020-04-30 11:10:01,43.0,Spectrogram 1,1.0,318.0,321.0,150.0,12000.0,y00475,American Coot,0.4157
"SYNC/Cam10/2021-04-15/11 Camera 10 - 4-15-2021, 5.57.00am (5).mp4",2021-04-15 05:57:00,8.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,norfli,Northern Flicker,0.3811
"SYNC/Cam01/2021-04-11/09 Camera 1 - 4-11-2021, 6.01.00am (9).mp4",2021-04-11 06:01:00,177.0,Spectrogram 1,1.0,3021.0,3024.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.1958
scrubbed/Scrubbed_Files_01/lake1/20160810/proc_lake1_PST_D20160810T215832m151.wav,2016-08-10 21:58:32,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.2262
"SYNC/Cam02/2021-03-08/10 Camera 2 - 3-8-2021, 6.23.00am (7).mp4",2021-03-08 06:23:00,130.0,Spectrogram 1,1.0,3105.0,3108.0,150.0,12000.0,grswoo,Great Spotted Woodpecker,0.136
"SYNC/Cam09/2021-03-02/06 Camera 9 - 3-2-2021, 4.00.00am (9).mp4",2021-03-02 04:00:00,383.0,Spectrogram 1,1.0,3405.0,3408.0,150.0,12000.0,easmea,Eastern Meadowlark,0.107
scrubbed/Scrubbed_Files_03/lake1/20200901/proc_lake1_PST_D20200901T220914m849.wav,2020-09-01 22:09:14,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.679
scrubbed/Scrubbed_Files_01/lake1/20131224/proc_lake1_PST_D20131224T212659m807.wav,2013-12-24 21:26:59,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.2787
scrubbed/Scrubbed_Files_01/lake2/20150619/proc_lake2_PST_D20150619T042257m015.wav,2015-06-19 04:22:57,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,vigswa,Violet-green Swallow,0.9266
"SYNC/Cam01/2021-02-16/09 Camera 1 - 2-16-2021, 6.20.00am (7).mp4",2021-02-16 06:20:00,114.0,Spectrogram 1,1.0,1014.0,1017.0,150.0,12000.0,norfli,Northern Flicker,0.3932
"SYNC/Cam02/2021-02-15/10 Camera 2 - 2-15-2021, 6.30.00am (5).mp4",2021-02-15 06:30:00,184.0,Spectrogram 1,1.0,2121.0,2124.0,150.0,12000.0,eurwar2,River Warbler,0.1188
SYNC/Cam09/2020-06-10/UniFiVideo.Export.20200610.200001-20200610.071001/20200610.190002.JRNVR1Cam9.mp4,2020-06-10 12:00:02,70.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1058
"SYNC/Cam07/2021-04-19/04 Camera 7 - 4-19-2021, 4.00.00am - 11.mp4",2021-04-19 04:00:00,455.0,Spectrogram 1,1.0,3333.0,3336.0,150.0,12000.0,palwar,Palm Warbler,0.1515
SYNC/Cam02/2021-01-15/UniFiVideo.Export.20210115.172000-20210115.143000/20210115.165000.JRNVR1Cam2.mp4,2021-01-15 09:50:00,20.0,Spectrogram 1,1.0,279.0,282.0,150.0,12000.0,haiwoo,Hairy Woodpecker,0.615
"SYNC/Cam02/2021-03-18/10 Camera 2 - 3-18-2021, 7.23.00am (1).mp4",2021-03-18 07:23:00,272.0,Spectrogram 1,1.0,2688.0,2691.0,150.0,12000.0,daejun,Dark-eyed Junco,0.1195
scrubbed/Scrubbed_Files_01/marsh1/20170427/proc_marsh1_PST_D20170427T205847m352.wav,2017-04-27 20:58:47,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,refboo,Red-footed Booby,0.2939
scrubbed/Scrubbed_Files_02/lake2/20171005/proc_lake2_PST_D20171005T090430m716.wav,2017-10-05 09:04:30,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,killde,Killdeer,0.1785
SYNC/Cam07/2020-05-10/UniFiVideo.Export.20200510.192000-20200510.071000/20200510.120000.JRNVR1Cam7.mp4,2020-05-10 05:00:00,30.0,Spectrogram 1,1.0,333.0,336.0,150.0,12000.0,treswa,Tree Swallow,0.1438
SYNC/Cam10/2020-08-19/UniFiVideo.Export.20200819.194001-20200819.132001/20200819.194001.JRNVR1Cam10.mp4,2020-08-19 12:40:01,16.0,Spectrogram 1,1.0,135.0,138.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.5184
scrubbed/Scrubbed_Files_03/lake1/20200709/proc_lake1_PST_D20200709T063308m888.wav,2020-07-09 06:33:08,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,caltow,California Towhee,0.2478
scrubbed/Scrubbed_Files_03/lake2/20200515/proc_lake2_PST_D20200515T173311m100.wav,2020-05-15 17:33:11,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,sedwre1,Sedge Wren,0.1242
"SYNC/Cam02/2021-04-20/10 Camera 2 - 4-20-2021, 6.10.00am (1).mp4",2021-04-20 06:10:00,221.0,Spectrogram 1,1.0,1002.0,1005.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.4508
"SYNC/Cam07/2021-02-17/04 Camera 7 - 2-17-2021, 4.00.00am (4).mp4",2021-02-17 04:00:00,548.0,Spectrogram 1,1.0,2898.0,2901.0,150.0,12000.0,sonspa,Song Sparrow,0.1024
"SYNC/Cam02/2021-04-25/10 Camera 2 - 4-25-2021, 6.10.00am (12).mp4",2021-04-25 06:10:00,188.0,Spectrogram 1,1.0,654.0,657.0,150.0,12000.0,hutvir,Hutton's Vireo,0.9608
SYNC/Cam01/2020-06-30/UniFiVideo.Export.20200630.130001-20200630.121001/20200630.130001.JRNVR1Cam1.mp4,2020-06-30 06:00:01,59.0,Spectrogram 1,1.0,201.0,204.0,150.0,12000.0,nutman,Scaly-breasted Munia,0.1071
"SYNC/Cam07/2021-03-11/04 Camera 7 - 3-11-2021, 4.00.00am (5).mp4",2021-03-11 04:00:00,15.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,mallar3,Mallard,0.3796
scrubbed/Scrubbed_Files_01/lake2/20140906/proc_lake2_PST_D20140906T053530m613.wav,2014-09-06 05:35:30,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.7406
"SYNC/Cam07/2021-03-19/04 Camera 7 - 3-19-2021, 4.00.00am (5).mp4",2021-03-19 04:00:00,164.0,Spectrogram 1,1.0,768.0,771.0,150.0,12000.0,spotow,Spotted Towhee,0.1186
classified/marsh1/20160709/proc_marsh1_PST_D20160709T032442m189.wav,2016-07-09 03:24:42,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.9702
"SYNC/Cam02/2021-04-10/10 Camera 2 - 4-10-2021, 6.10.00am (6).mp4",2021-04-10 06:10:00,259.0,Spectrogram 1,1.0,2340.0,2343.0,150.0,12000.0,wrenti,Wrentit,0.8289
scrubbed/Scrubbed_Files_03/lake1/20201101/proc_lake1_PST_D20201101T034339m370.wav,2020-11-01 03:43:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.4701
"SYNC/Cam07/2021-04-21/04 Camera 7 - 4-21-2021, 4.00.00am - 6.mp4",2021-04-21 04:00:00,679.0,Spectrogram 1,1.0,2964.0,2967.0,150.0,12000.0,leabit,Least Bittern,0.1351
scrubbed/Scrubbed_Files_01/marsh2/20140623/proc_marsh2_PST_D20140623T203501m936.wav,2014-06-23 20:35:01,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.1119
SYNC/Cam10/2020-10-03/UniFiVideo.Export.20201004.032001-20201003.200001/20201004.021000.JRNVR1Cam10.mp4,2020-10-04 14:00:00,17.0,Spectrogram 1,1.0,42.0,45.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.1875
scrubbed/Scrubbed_Files_01/lake2/20160716/proc_lake2_PST_D20160716T045637m952.wav,2016-07-16 04:56:37,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cangoo,Canada Goose,0.9302
scrubbed/Scrubbed_Files_01/lake1/20151107/proc_lake1_PST_D20151107T170721m276.wav,2015-11-07 17:07:21,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,pygnut,Pygmy Nuthatch,0.2173
SYNC/Cam01/2020-11-10/UniFiVideo.Export.20201110.175000-20201110.141001/20201110.165000.JRNVR1Cam1.mp4,2020-11-10 09:50:00,41.0,Spectrogram 1,1.0,135.0,138.0,150.0,12000.0,blubun,Blue Bunting,0.1655
"SYNC/Cam10/2021-02-10/11 Camera 10 - 2-10-2021, 6.15.00am (2).mp4",2021-02-10 06:15:00,258.0,Spectrogram 1,1.0,2052.0,2055.0,150.0,12000.0,palwar,Palm Warbler,0.1011
"SYNC/Cam01/2021-02-11/09 Camera 1 - 2-11-2021, 6.30.00am (10).mp4",2021-02-11 06:30:00,2.0,Spectrogram 1,1.0,765.0,768.0,150.0,12000.0,wiltur,Wild Turkey,0.2307
"SYNC/Cam10/2021-04-20/11 Camera 10 - 4-20-2021, 5.58.00am - 13.mp4",2021-04-20 05:58:00,240.0,Spectrogram 1,1.0,2385.0,2388.0,150.0,12000.0,caltow,California Towhee,0.112
SYNC/Cam07/2020-09-04/UniFiVideo.Export.20200904.132000-20200904.071001/20200904.132000.JRNVR1Cam7.mp4,2020-09-04 06:20:00,72.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,blkpho,Black Phoebe,0.8794
scrubbed/Scrubbed_Files_03/lake1/20200313/proc_lake1_PST_D20200313T175717m724.wav,2020-03-13 17:57:17,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,louwat,Louisiana Waterthrush,0.1176
scrubbed/Scrubbed_Files_03/lake1/20180716/proc_lake1_PST_D20180716T184614m612.wav,2018-07-16 18:46:14,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,eurcoo,Eurasian Coot,0.1204
SYNC/Cam01/2020-09-01/UniFiVideo.Export.20200901.202001-20200901.170001/20200901.182001.JRNVR1Cam1.mp4,2020-09-01 11:20:01,64.0,Spectrogram 1,1.0,204.0,207.0,150.0,12000.0,warvir,Warbling Vireo,0.6206
"SYNC/Cam10/2021-04-19/11 Camera 10 - 4-19-2021, 5.57.00am - 8.mp4",2021-04-19 05:57:00,153.0,Spectrogram 1,1.0,3165.0,3168.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8024
scrubbed/Scrubbed_Files_03/ridge1/20200210/proc_ridge1_PST_D20200210T064833m402.wav,2020-02-10 06:48:33,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,calthr,California Thrasher,0.9609
"SYNC/Cam01/2021-04-24/09 Camera 1 - 4-24-2021, 6.03.00am - 1.mp4",2021-04-24 06:03:00,268.0,Spectrogram 1,1.0,1518.0,1521.0,150.0,12000.0,amekes,American Kestrel,0.8117
SYNC/Cam02/2020-06-11/UniFiVideo.Export.20200612.041000-20200612.042958/20200612.032000.JRNVR1Cam2.mp4,2020-06-11 20:20:00,60.0,Spectrogram 1,1.0,318.0,321.0,150.0,12000.0,marwre,Marsh Wren,0.1575
SYNC/Cam01/2020-12-19/UniFiVideo.Export.20201219.171001-20201219.142001/20201219.162001.JRNVR1Cam1.mp4,2020-12-19 09:20:01,32.0,Spectrogram 1,1.0,231.0,234.0,150.0,12000.0,lirplo,Little Ringed Plover,0.8478
scrubbed/Scrubbed_Files_03/lake1/20200731/proc_lake1_PST_D20200731T184738m198.wav,2020-07-31 18:47:38,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,ywcpar,Yellow-crowned Parrot,0.1121
"SYNC/Cam07/2021-02-24/04 Camera 7 - 2-24-2021, 4.00.00am (2).mp4",2021-02-24 04:00:00,321.0,Spectrogram 1,1.0,2490.0,2493.0,150.0,12000.0,wrenti,Wrentit,0.6742
"SYNC/Cam09/2021-03-26/06 Camera 9 - 3-26-2021, 4.00.00am (4).mp4",2021-03-26 04:00:00,352.0,Spectrogram 1,1.0,1869.0,1872.0,150.0,12000.0,caltow,California Towhee,0.2781
SYNC/Cam07/2020-05-17/UniFiVideo.Export.20200517.205001-20200517.071000/20200517.200000.JRNVR1Cam7.mp4,2020-05-17 13:00:00,115.0,Spectrogram 1,1.0,435.0,438.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1542
"SYNC/Cam07/2021-04-25/04 Camera 7 - 4-25-2021, 4.00.00am - 3.mp4",2021-04-25 04:00:00,78.0,Spectrogram 1,1.0,201.0,204.0,150.0,12000.0,ambduc,American Black Duck,0.1094
"SYNC/Cam10/2021-03-26/11 Camera 10 - 3-26-2021, 6.00.00am (2).mp4",2021-03-26 06:00:00,586.0,Spectrogram 1,1.0,1977.0,1980.0,150.0,12000.0,spotow,Spotted Towhee,0.6918
"SYNC/Cam02/2021-02-13/10 Camera 2 - 2-13-2021, 6.30.00am (7).mp4",2021-02-13 06:30:00,48.0,Spectrogram 1,1.0,2994.0,2997.0,150.0,12000.0,comrav,Common Raven,0.1109
"SYNC/Cam09/2021-04-09/06 Camera 9 - 4-9-2021, 4.00.00am (3).mp4",2021-04-09 04:00:00,833.0,Spectrogram 1,1.0,3237.0,3240.0,150.0,12000.0,caltow,California Towhee,0.15
"SYNC/Cam01/2021-03-26/09 Camera 1 - 3-26-2021, 6.01.00am (2).mp4",2021-03-26 06:01:00,187.0,Spectrogram 1,1.0,2133.0,2136.0,150.0,12000.0,orcori,Orchard Oriole,0.2391
scrubbed/Scrubbed_Files_03/upperlake1/20200619/proc_upperlake1_PST_D20200619T044726m634.wav,2020-06-19 04:47:26,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,caltow,California Towhee,0.3562
SYNC/Cam07/2020-05-10/UniFiVideo.Export.20200510.192000-20200510.071000/20200510.184000.JRNVR1Cam7.mp4,2020-05-10 11:40:00,51.0,Spectrogram 1,1.0,402.0,405.0,150.0,12000.0,y00475,American Coot,0.2793
scrubbed/Scrubbed_Files_01/marsh1/20160412/proc_marsh1_PST_D20160412T201336m565.wav,2016-04-12 20:13:36,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barpet,Band-rumped Storm-Petrel,0.174
SYNC/Cam07/2020-05-21/UniFiVideo.Export.20200521.201000-20200521.071001/20200521.155000.JRNVR1Cam7.mp4,2020-05-21 08:50:00,6.0,Spectrogram 1,1.0,9.0,12.0,150.0,12000.0,bkhgro,Black-headed Grosbeak,0.2675
scrubbed/Scrubbed_Files_03/lake1/20190815/proc_lake1_PST_D20190815T212428m685.wav,2019-08-15 21:24:28,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.1412
SYNC/Cam02/2020-06-08/UniFiVideo.Export.20200608.151000-20200608.121001/20200608.145000.JRNVR1Cam2.mp4,2020-06-08 07:50:00,66.0,Spectrogram 1,1.0,537.0,540.0,150.0,12000.0,subfly,Sulphur-bellied Flycatcher,0.2251
"SYNC/Cam07/2021-02-04/04 Camera 7 - 2-4-2021, 12.30.00am (9).mp4",2021-02-04 00:30:00,357.0,Spectrogram 1,1.0,2922.0,2925.0,150.0,12000.0,easpho,Eastern Phoebe,0.1311
classified/upperlake1/20220710/proc_upperlake1_PST_D20220710T205332m853.wav,2022-07-10 20:53:32,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,borowl,Boreal Owl,0.6924
SYNC/Cam07/2020-05-23/UniFiVideo.Export.20200524.065001-20200523.201036/20200524.240001.JRNVR1Cam7.mp4,2020-05-23 17:00:01,13.0,Spectrogram 1,1.0,171.0,174.0,150.0,12000.0,y00475,American Coot,0.5977
scrubbed/Scrubbed_Files_03/marsh1/20180905/proc_marsh1_PST_D20180905T050147m801.wav,2018-09-05 05:01:47,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,shtstr1,Sharp-tailed Streamcreeper,0.1435
"SYNC/Cam09/2021-03-20/06 Camera 9 - 3-20-2021, 4.00.00am (5).mp4",2021-03-20 04:00:00,56.0,Spectrogram 1,1.0,276.0,279.0,150.0,12000.0,gnttow,Green-tailed Towhee,0.3892
scrubbed/Scrubbed_Files_03/lake1/20200814/proc_lake1_PST_D20200814T064319m562.wav,2020-08-14 06:43:19,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,fieldf,Fieldfare,0.3345
scrubbed/Scrubbed_Files_01/marsh2/20160214/proc_marsh2_PST_D20160214T071135m494.wav,2016-02-14 07:11:35,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.3939
